# z, u, v, w, u_mag
1.507500000000000000e+03 5.490499499652329973e+00 3.717108945685988708e+00 -5.165484264404080796e-04 6.630421097984920742e+00
1.515000000000000000e+03 5.490287739575055781e+00 3.716954263695176675e+00 5.419219372116873849e-04 6.630159029420735983e+00
1.522500000000000000e+03 5.490318357066702681e+00 3.716856741406008968e+00 -5.680623604353377551e-04 6.630129713721577112e+00
1.530000000000000000e+03 5.490118982578044537e+00 3.716720963489590801e+00 5.949668300050486814e-04 6.629888499612365038e+00
1.537500000000000000e+03 5.490190021892343175e+00 3.716648489538650235e+00 -6.226642155219150798e-04 6.629906700624594862e+00
1.545000000000000000e+03 5.490011249656371994e+00 3.716543564703169267e+00 6.511435493817127260e-04 6.629699843407541593e+00
1.552500000000000000e+03 5.490136204158196698e+00 3.716495561706945505e+00 -6.804455813516036922e-04 6.629776411267742198e+00
1.560000000000000000e+03 5.489975704416742097e+00 3.716424166444811217e+00 7.105458069222459622e-04 6.629603481724714698e+00
1.567500000000000000e+03 5.490159488320302650e+00 3.716393052853856904e+00 -7.415049924436363125e-04 6.629738236184254951e+00
1.575000000000000000e+03 5.490003131048224461e+00 3.716357592019031930e+00 7.732764274532905784e-04 6.629588880815554752e+00
1.582500000000000000e+03 5.490240018000158706e+00 3.716340121768502147e+00 -8.059418310812448529e-04 6.629775260554383820e+00
1.590000000000000000e+03 5.490066879945799450e+00 3.716349830378407049e+00 8.394319659917898885e-04 6.629637328894956383e+00
1.597500000000000000e+03 5.490345151908258003e+00 3.716347607677172871e+00 -8.738372111696504803e-04 6.629866528955302485e+00
1.605000000000000000e+03 5.490136233639635321e+00 3.716413004821640165e+00 9.090836363234128898e-04 6.629730184009245519e+00
1.612500000000000000e+03 5.490446092978546133e+00 3.716423887336658627e+00 -9.452553993722269008e-04 6.629992888667201711e+00
1.620000000000000000e+03 5.490187130951871275e+00 3.716548735542925641e+00 9.822899499816013184e-04 6.629848429747757343e+00
1.627500000000000000e+03 5.490528723660657917e+00 3.716562468215313775e+00 -1.020256098881305905e-03 6.630139009584334886e+00
1.635000000000000000e+03 5.490213858914560596e+00 3.716738633237619993e+00 1.059103545143260652e-03 6.629977029079276996e+00
1.642500000000000000e+03 5.490597093692191066e+00 3.716742189896657500e+00 -1.098889107630874945e-03 6.630296385454892416e+00
1.650000000000000000e+03 5.490230732175668926e+00 3.716951777146975111e+00 1.139575134835018461e-03 6.630110504719640474e+00
1.657500000000000000e+03 5.490667598803168126e+00 3.716938920210318020e+00 -1.181204216822866237e-03 6.630465067577430816e+00
1.665000000000000000e+03 5.490258197211614011e+00 3.717162651755708147e+00 1.223761729852929254e-03 6.630251484615770075e+00
1.672500000000000000e+03 5.490758249450776951e+00 3.717134398556666497e+00 -1.267267712267123409e-03 6.630649734137104012e+00
1.680000000000000000e+03 5.490307202760912553e+00 3.717360831241247610e+00 1.311742037856652564e-03 6.630403189173502021e+00
1.687500000000000000e+03 5.490878271531428823e+00 3.717320472070789972e+00 -1.357174522033863890e-03 6.630853453875696246e+00
1.695000000000000000e+03 5.490378690778926263e+00 3.717546804465535537e+00 1.403614499570727528e-03 6.630566671234435105e+00
1.702500000000000000e+03 5.491028230260708298e+00 3.717502542819330014e+00 -1.451025777565489094e-03 6.631079722553788969e+00
1.710000000000000000e+03 5.490468874481307715e+00 3.717732318589448415e+00 1.499472543573724618e-03 6.630745380630326480e+00
1.717500000000000000e+03 5.491208137969362468e+00 3.717694049577097815e+00 -1.548899978419552691e-03 6.631336084067301684e+00
