# z, uu, uv, uw, vv, vw, ww, tke
6.525000000000000000e+02 1.050114735629095603e-01 -2.891575948406383987e-04 -2.194337046381511502e-02 1.344906969807103114e-01 -2.753001650735301814e-02 1.932624483526174664e-01 2.163823094481186760e-01
6.600000000000000000e+02 1.044607524960076278e-01 2.307726120766275739e-04 -2.179599483905790558e-02 1.313265310554239118e-01 -2.710526371703326012e-02 1.904110549475087899e-01 2.130991692494701439e-01
6.675000000000000000e+02 1.040890048172519733e-01 5.395631111541199362e-04 -2.160328095868948098e-02 1.286702200866208790e-01 -2.675124052727319984e-02 1.874728012221842932e-01 2.101160130630285727e-01
6.750000000000000000e+02 1.038157729006988772e-01 6.711079224779679248e-04 -2.141641594752727654e-02 1.262381428586154264e-01 -2.633241576238690845e-02 1.845878459937116967e-01 2.073208808765130140e-01
6.825000000000000000e+02 1.032033817139589305e-01 1.067237352443211077e-03 -2.119922148305785833e-02 1.244364137329967840e-01 -2.595922432932681531e-02 1.817692901373071657e-01 2.047045427921314609e-01
6.900000000000000000e+02 1.025384802560605352e-01 1.685206042483852230e-03 -2.101980227840713131e-02 1.229698166154123140e-01 -2.551438406337161111e-02 1.790380442353809165e-01 2.022731705534268620e-01
6.975000000000000000e+02 1.020964866540530758e-01 2.200317538074733452e-03 -2.080250381924755865e-02 1.212103867227311005e-01 -2.512378169834517810e-02 1.763189490158997563e-01 1.998129111963419802e-01
7.050000000000000000e+02 1.015467921772705284e-01 2.685653518607042378e-03 -2.052790956688360299e-02 1.188691529236808042e-01 -2.469075413107917061e-02 1.735898119263336314e-01 1.970028785136424820e-01
7.125000000000000000e+02 1.003832519576134535e-01 3.321360360380531604e-03 -2.029590719920326344e-02 1.170865685182732319e-01 -2.427833612098021995e-02 1.709386971540715061e-01 1.942042588149791027e-01
7.200000000000000000e+02 9.960560695103254369e-02 3.693479771034583348e-03 -1.999887032610671300e-02 1.152014996684980197e-01 -2.383168323300771316e-02 1.681969028821507228e-01 1.915020047508406431e-01
7.275000000000000000e+02 9.896750369122825353e-02 3.824504116116007272e-03 -1.976057756399798512e-02 1.136744732522806112e-01 -2.340504482876391845e-02 1.653257151612531617e-01 1.889838460523809993e-01
7.350000000000000000e+02 9.783148352457168850e-02 3.571828640188897969e-03 -1.947197936694058593e-02 1.120067206612224975e-01 -2.291700075041681189e-02 1.623731398259060377e-01 1.861056720058500979e-01
7.425000000000000000e+02 9.690170414772217300e-02 3.621531158463280574e-03 -1.919407222184201650e-02 1.109884141455335371e-01 -2.246508072162479996e-02 1.591842785749227329e-01 1.835371984340892215e-01
7.500000000000000000e+02 9.602305994758991714e-02 3.193129632485621882e-03 -1.888105235947854649e-02 1.098904283800545278e-01 -2.195638210335565388e-02 1.561763973448077880e-01 1.810449428362261304e-01
7.575000000000000000e+02 9.489122247635062291e-02 2.862338654544037755e-03 -1.855173037151312126e-02 1.090759429703039851e-01 -2.146709692432340402e-02 1.530973310897228712e-01 1.785322482681887535e-01
7.650000000000000000e+02 9.451450570514892402e-02 2.876411071259173634e-03 -1.822889799332329253e-02 1.078566720955429631e-01 -2.092510920275909153e-02 1.500358983810795299e-01 1.762035380908857085e-01
7.725000000000000000e+02 9.425566221708978065e-02 2.852252913570399451e-03 -1.780110575960437008e-02 1.068419278371598308e-01 -2.045261613876464199e-02 1.469240563220392815e-01 1.740108231881444256e-01
7.800000000000000000e+02 9.382798081657547917e-02 2.679636193512231843e-03 -1.746427280751521038e-02 1.057282886163588564e-01 -1.991744287266042357e-02 1.440053370438827973e-01 1.717808032384085526e-01
7.875000000000000000e+02 9.301371390262157257e-02 2.799792937530345624e-03 -1.702033288170106892e-02 1.044429036485804985e-01 -1.943771709501206785e-02 1.409221500574999730e-01 1.691893838043510290e-01
7.950000000000000000e+02 9.212618850573760232e-02 2.943524110168739896e-03 -1.665702436108393650e-02 1.030204494547709848e-01 -1.896095085740751723e-02 1.380236852543944570e-01 1.665851616074515151e-01
8.025000000000000000e+02 9.060648430062477610e-02 2.639936790529389191e-03 -1.618020585124566729e-02 1.016996157600437989e-01 -1.848855103651210474e-02 1.350132085140402227e-01 1.636596542873544058e-01
8.100000000000000000e+02 8.916997859494098233e-02 2.265426023450724073e-03 -1.579276384745576661e-02 1.002861952206454688e-01 -1.797118716503122438e-02 1.320578032845271255e-01 1.607569885500567675e-01
8.175000000000000000e+02 8.855323765509091893e-02 2.147866863649273636e-03 -1.531898181456868395e-02 9.932707168585555579e-02 -1.752091919883035434e-02 1.289933498757588060e-01 1.584368296083526473e-01
