# z, uu, uv, uw, vv, vw, ww, tke
5.925000000000000000e+02 8.434448230185308260e-02 2.882881511052725210e-03 -3.913677115358987074e-03 8.629587428471784116e-02 -1.562817857050095155e-02 2.015502406442715444e-01 1.860952986154212341e-01
6.000000000000000000e+02 8.435470913932688330e-02 3.089613487245166257e-03 -3.846132783413230491e-03 8.545970313563161502e-02 -1.552048938284051986e-02 2.002808338091960072e-01 1.850476230420772528e-01
6.075000000000000000e+02 8.449232138668234804e-02 3.126071094159945263e-03 -3.792812067394785939e-03 8.464150905366037148e-02 -1.542591610287269432e-02 1.990167447440668314e-01 1.840752875922047616e-01
6.150000000000000000e+02 8.457123614057866778e-02 2.969762755076635688e-03 -3.716184014656753656e-03 8.398898610731241055e-02 -1.533575506224993390e-02 1.977452366357417834e-01 1.831527294418164309e-01
6.225000000000000000e+02 8.474501929967434566e-02 2.997320592272221650e-03 -3.664712490024301609e-03 8.339572003074055551e-02 -1.519827540621201435e-02 1.964076442350086715e-01 1.822741917827117863e-01
6.300000000000000000e+02 8.464976965018256028e-02 3.086874513705426155e-03 -3.623317573641820274e-03 8.265161416667624050e-02 -1.508465379920841121e-02 1.950307186553459082e-01 1.811660512361023545e-01
6.375000000000000000e+02 8.424867298697313878e-02 3.192286279658939144e-03 -3.579464108224573050e-03 8.236501733583384555e-02 -1.496450827856011731e-02 1.937117439398906293e-01 1.801627171313487930e-01
6.450000000000000000e+02 8.362181813574158518e-02 3.250750919885895488e-03 -3.548418916015324154e-03 8.236611330170869050e-02 -1.485938379391642250e-02 1.922642791219036640e-01 1.791261052796769837e-01
6.525000000000000000e+02 8.314207287153528581e-02 3.182078067352638300e-03 -3.502857391823898259e-03 8.252530123840978726e-02 -1.472510514676322706e-02 1.908945202190100998e-01 1.782809471644775934e-01
6.600000000000000000e+02 8.280181978478022564e-02 3.012033539314861331e-03 -3.448751711327531499e-03 8.235338785981187459e-02 -1.459495968418086410e-02 1.896260048811908849e-01 1.773906062628914926e-01
6.675000000000000000e+02 8.279405705292004758e-02 2.691276772515828041e-03 -3.397681892548942359e-03 8.185658214031332758e-02 -1.442776749609141901e-02 1.883810837493582191e-01 1.765158614712957763e-01
6.750000000000000000e+02 8.271696777184982252e-02 2.564359114811822372e-03 -3.339192232705922615e-03 8.119060412837166008e-02 -1.428757445292437242e-02 1.872939698506944917e-01 1.756007708754580010e-01
6.825000000000000000e+02 8.214722791448256234e-02 2.742380693544493094e-03 -3.300092818117872188e-03 8.072554939127206397e-02 -1.409762470292517424e-02 1.863370856111925267e-01 1.746049314584735557e-01
